,State,County,Percent GOP
2507,MS,Coahoma,0.246366203
2508,MS,Copiah,0.439470851
2509,MS,Covington,0.577583379
2510,MS,DeSoto,0.66221535
2511,MS,Forrest,0.551981
2512,MS,Franklin,0.608822867
2513,MS,George,0.850091594
2514,MS,Greene,0.764994087
2515,MS,Grenada,0.528268551
2516,MS,Hancock,0.755389767
2517,MS,Harrison,0.627349761
2518,MS,Hinds,0.270895851
2519,MS,Holmes,0.156513125
2520,MS,Humphreys,0.238562821
2521,MS,Issaquena,0.383735705
2522,MS,Itawamba,0.79333257
2523,MS,Jackson,0.674822479
2524,MS,Jasper,0.448929336
2525,MS,Jefferson,0.109031116
2526,MS,Jeff Davis,0.368540345
2527,MS,Jones,0.68696318
2528,MS,Kemper,0.354117181
2529,MS,Lafayette,0.568436973
2530,MS,Lamar,0.766988586
2531,MS,Lauderdale,0.573329362
2532,MS,Lawrence,0.630771567
2533,MS,Leake,0.540714556
2534,MS,Lee,0.6403399
2535,MS,Leflore,0.268534483
2536,MS,Lincoln,0.65252045
2537,MS,Lowndes,0.502512766
2538,MS,Madison,0.575074136
2539,MS,Marion,0.644687981
2540,MS,Marshall,0.39923177
2541,MS,Monroe,0.575436298
2542,MS,Montgomery,0.529020179
2543,MS,Neshoba,0.713682277
2544,MS,Newton,0.653722757
2545,MS,Noxubee,0.211526181
2546,MS,Oktibbeha,0.482969814
2547,MS,Panola,0.453405444
2548,MS,Pearl River,0.794262213
2549,MS,Perry,0.722827999
2550,MS,Pike,0.458201847
2551,MS,Pontotoc,0.761499838
2552,MS,Prentiss,0.705172929
2553,MS,Quitman,0.280472481
2554,MS,Rankin,0.753898239
2555,MS,Scott,0.541194255
2556,MS,Sharkey,0.298937112
2557,MS,Simpson,0.606090293
2558,MS,Smith,0.746882331
2559,MS,Stone,0.721994135
2560,MS,Sunflower,0.264392906
2561,MS,Tallahatchie,0.389753261
2562,MS,Tate,0.586073501
2563,MS,Tippah,0.735457371
2564,MS,Tishomingo,0.773248408
2565,MS,Tunica,0.203425622
2566,MS,Union,0.749010522
2567,MS,Walthall,0.536650615
2568,MS,Warren,0.483298163
2569,MS,Washington,0.284180428
2570,MS,Wayne,0.59207323
2571,MS,Webster,0.764315353
2572,MS,Wilkinson,0.300849457
2573,MS,Winston,0.527464644
2574,MS,Yalobusha,0.51819482
2575,MS,Yazoo,0.420160324
2577,MT,Beaverhead,0.684565172
2578,MT,Big Horn,0.362859022
2579,MT,Blaine,0.412782486
2580,MT,Broadwater,0.71547421
2581,MT,Carbon,0.605063727
2582,MT,Carter,0.853904282
2583,MT,Cascade,0.531308907
2584,MT,Chouteau,0.62446505
2585,MT,Custer,0.628373313
2586,MT,Daniels,0.734265734
2587,MT,Dawson,0.684627575
2588,MT,Deer Lodge,0.324637024
2589,MT,Fallon,0.802716226
2590,MT,Fergus,0.702018531
2591,MT,Flathead,0.652160603
2592,MT,Gallatin,0.510496041
2593,MT,Garfield,0.888571429
2594,MT,Glacier,0.324469326
2595,MT,Golden Valley,0.732776618
2596,MT,Granite,0.649266862
2597,MT,Hill,0.463667308
2598,MT,Jefferson,0.622804314
2599,MT,Judith Basin,0.702970297
2600,MT,Lake,0.538461538
2601,MT,Lewis and Clark,0.504752967
2602,MT,Liberty,0.710071211
2603,MT,Lincoln,0.681587552
2604,MT,McCone,0.751012146
2605,MT,Madison,0.69053425
2606,MT,Meagher,0.689300412
2607,MT,Mineral,0.603285217
2608,MT,Missoula,0.392175026
2609,MT,Musselshell,0.76158096
2610,MT,Park,0.537062775
2611,MT,Petroleum,0.805369128
2612,MT,Phillips,0.757630162
2613,MT,Pondera,0.61612426
2614,MT,Powder River,0.817468106
2615,MT,Powell,0.650741947
2616,MT,Prairie,0.738944365
2617,MT,Ravalli,0.647421326
2618,MT,Richland,0.755975663
2619,MT,Roosevelt,0.415422886
2620,MT,Rosebud,0.563711911
2621,MT,Sanders,0.674422554
2622,MT,Sheridan,0.6265625
2623,MT,Silver Bow,0.323403743
2624,MT,Stillwater,0.709868421
2625,MT,Sweet Grass,0.752494062
2626,MT,Teton,0.643384615
2627,MT,Toole,0.685061846
2628,MT,Treasure,0.699779249
2629,MT,Valley,0.605440415
2630,MT,Wheatland,0.697674419
2631,MT,Wibaux,0.773897059
2632,MT,Yellowstone,0.589562579
2634,NC,Alamance,0.565923347
2635,NC,Alexander,0.715533411
2636,NC,Alleghany,0.672238806
2637,NC,Anson,0.372561416
2638,NC,Ashe,0.657296172
2639,NC,Avery,0.745461669
2640,NC,Beaufort,0.593062894
2641,NC,Bertie,0.33869832
2642,NC,Bladen,0.48602532
2643,NC,Brunswick,0.606949197
2644,NC,Buncombe,0.431288183
2645,NC,Burke,0.612166353
2646,NC,Cabarrus,0.59585178
2647,NC,Caldwell,0.671821306
2648,NC,Camden,0.662610619
2649,NC,Carteret,0.70031887
2650,NC,Caswell,0.50959389
2651,NC,Catawba,0.642325837
2652,NC,Chatham,0.47154194
2653,NC,Cherokee,0.724773533
2654,NC,Chowan,0.521551724
2655,NC,Clay,0.706723891
2656,NC,Cleveland,0.597997273
2657,NC,Columbus,0.535578965
2658,NC,Craven,0.584709883
2659,NC,Cumberland,0.39805063
2660,NC,Currituck,0.666278131
2661,NC,Dare,0.573521063
2662,NC,Davidson,0.699131354
2663,NC,Davie,0.713488099
2664,NC,Duplin,0.55607362
2665,NC,Durham,0.231707317
2666,NC,Edgecombe,0.316633117
2667,NC,Forsyth,0.45944456
2668,NC,Franklin,0.516055455
2669,NC,Gaston,0.622693501
2670,NC,Gates,0.476836158
2671,NC,Graham,0.701534527
2672,NC,Granville,0.473070431
2673,NC,Greene,0.536123993
2674,NC,Guilford,0.413328085
2675,NC,Halifax,0.337661328
2676,NC,Harnett,0.592069527
2677,NC,Haywood,0.561906138
2678,NC,Henderson,0.632397375
2679,NC,Hertford,0.276030169
2680,NC,Hoke,0.400059524
2681,NC,Hyde,0.501696353
2682,NC,Iredell,0.647699374
2683,NC,Jackson,0.496738343
2684,NC,Johnston,0.634114258
2685,NC,Jones,0.544106317
2686,NC,Lee,0.546218487
2687,NC,Lenoir,0.50511983
2688,NC,Lincoln,0.689368225
2689,NC,McDowell,0.653484097
2690,NC,Macon,0.645791045
2691,NC,Madison,0.536665669
2692,NC,Martin,0.475480424
2693,NC,Mecklenburg,0.383070224
2694,NC,Mitchell,0.753030106
2695,NC,Montgomery,0.571569154
2696,NC,Moore,0.637129702
2697,NC,Nash,0.492774956
2698,NC,New Hanover,0.517228879
2699,NC,Northampton,0.324097397
2700,NC,Onslow,0.62945604
2701,NC,Orange,0.282116865
2702,NC,Pamlico,0.600715137
2703,NC,Pasquotank,0.41607565
2704,NC,Pender,0.597770012
2705,NC,Perquimans,0.576045915
2706,NC,Person,0.550662879
2707,NC,Pitt,0.462597964
2708,NC,Polk,0.602441151
2709,NC,Randolph,0.746038338
2710,NC,Richmond,0.482877608
2711,NC,Robeson,0.413073949
2712,NC,Rockingham,0.602589713
2713,NC,Rowan,0.62492112
2714,NC,Rutherford,0.662496035
2715,NC,Sampson,0.552124591
2716,NC,Scotland,0.413623395
2717,NC,Stanly,0.696633187
2718,NC,Stokes,0.707702374
2719,NC,Surry,0.678890569
2720,NC,Swain,0.521647677
2721,NC,Transylvania,0.578177181
2722,NC,Tyrrell,0.523380282
2723,NC,Union,0.64748525
2724,NC,Vance,0.356571979
2725,NC,Wake,0.442161711
2726,NC,Warren,0.318195766
2727,NC,Washington,0.405049566
2728,NC,Watauga,0.501420051
2729,NC,Wayne,0.540048639
2730,NC,Wilkes,0.7074033
2731,NC,Wilson,0.460375418
2732,NC,Yadkin,0.750435252
2733,NC,Yancey,0.561750856
2735,ND,Adams,0.715066354
2736,ND,Barnes,0.539755072
2737,ND,Benson,0.403631285
2738,ND,Billings,0.818024263
2739,ND,Bottineau,0.644661309
2740,ND,Bowman,0.73900463
2741,ND,Burke,0.754679803
2742,ND,Burleigh,0.648637933
2743,ND,Cass,0.502108495
2744,ND,Cavalier,0.580331061
2745,ND,Dickey,0.637087147
2746,ND,Divide,0.635099913
2747,ND,Dunn,0.746253746
2748,ND,Eddy,0.550130776
2749,ND,Emmons,0.767991407
2750,ND,Foster,0.614097969
2751,ND,Golden Valley,0.800865801
2752,ND,Grand Forks,0.504899987
2753,ND,Grant,0.731742589
2754,ND,Griggs,0.576779026
2755,ND,Hettinger,0.738712065
2756,ND,Kidder,0.664122137
2757,ND,LaMoure,0.630564479
2758,ND,Logan,0.766794626
2759,ND,McHenry,0.622314361
2760,ND,McIntosh,0.680794702
2761,ND,McKenzie,0.715746421
2762,ND,McLean,0.639558643
2763,ND,Mercer,0.712790168
2764,ND,Morton,0.641672835
2765,ND,Mountrail,0.569105691
2766,ND,Nelson,0.516786571
2767,ND,Oliver,0.686138614
2768,ND,Pembina,0.586794792
2769,ND,Pierce,0.676225717
2770,ND,Ramsey,0.534902434
2771,ND,Ransom,0.417910448
2772,ND,Renville,0.668238994
2773,ND,Richland,0.558087164
2774,ND,Rolette,0.240724382
2775,ND,Sargent,0.440865627
2776,ND,Sheridan,0.788366337
2777,ND,Sioux,0.195957821
2778,ND,Slope,0.785714286
2779,ND,Stark,0.737412254
2780,ND,Steele,0.48151751
2781,ND,Stutsman,0.598133814
2782,ND,Towner,0.531786942
2783,ND,Traill,0.511064827
2784,ND,Walsh,0.55502865
2785,ND,Ward,0.641116087
2786,ND,Wells,0.697753285
2787,ND,Williams,0.738229167
2789,NE,Adams,0.661392659
2790,NE,Antelope,0.805546899
2791,NE,Arthur,0.869731801
2792,NE,Banner,0.843283582
2793,NE,Blaine,0.890365449
2794,NE,Boone,0.763129689
2795,NE,Box Butte,0.615503193
2796,NE,Boyd,0.813753582
2797,NE,Brown,0.84012945
2798,NE,Buffalo,0.701999265
2799,NE,Burt,0.603051152
2800,NE,Butler,0.714772132
2801,NE,Cass,0.623577644
2802,NE,Cedar,0.758450704
2803,NE,Chase,0.850730124
2804,NE,Cherry,0.837811271
2805,NE,Cheyenne,0.74672385
2806,NE,Clay,0.758916324
2807,NE,Colfax,0.671151953
2808,NE,Cuming,0.727596741
2809,NE,Custer,0.785186553
2810,NE,Dakota,0.509954827
2811,NE,Dawes,0.670060539
2812,NE,Dawson,0.69921875
2813,NE,Deuel,0.753952569
2814,NE,Dixon,0.654538635
2815,NE,Dodge,0.60552883
2816,NE,Douglas,0.514577128
2817,NE,Dundy,0.806320082
2818,NE,Fillmore,0.70053286
2819,NE,Franklin,0.726915521
2820,NE,Frontier,0.706751055
2821,NE,Furnas,0.797742664
2822,NE,Gage,0.572654941
2823,NE,Garden,0.761948529
2824,NE,Garfield,0.82112069
2825,NE,Gosper,0.750769231
2826,NE,Grant,0.887052342
2827,NE,Greeley,0.694326842
2828,NE,Hall,0.629379849
2829,NE,Hamilton,0.742537313
2830,NE,Harlan,0.787878788
2831,NE,Hayes,0.88411215
2832,NE,Hitchcock,0.797009776
2833,NE,Holt,0.797852179
2834,NE,Hooker,0.837563452
2835,NE,Howard,0.661764706
2836,NE,Jefferson,0.631147541
2837,NE,Johnson,0.594555177
2838,NE,Kearney,0.741761724
2839,NE,Keith,0.754098361
2840,NE,Keya Paha,0.814968815
2841,NE,Kimball,0.733933934
2842,NE,Knox,0.716811955
2843,NE,Lancaster,0.496542376
2844,NE,Lincoln,0.690750688
2845,NE,Logan,0.825986079
2846,NE,Loup,0.814606742
2847,NE,McPherson,0.817241379
2848,NE,Madison,0.730757845
2849,NE,Merrick,0.716517211
2850,NE,Morrill,0.770446097
2851,NE,Nance,0.684538653
2852,NE,Nemaha,0.633077415
2853,NE,Nuckolls,0.720276498
2854,NE,Otoe,0.612020275
2855,NE,Pawnee,0.67443609
2856,NE,Perkins,0.814521927
2857,NE,Phelps,0.777675277
2858,NE,Pierce,0.792911541
2859,NE,Platte,0.751981282
2860,NE,Polk,0.771054783
2861,NE,Red Willow,0.791906327
2862,NE,Richardson,0.654076087
2863,NE,Rock,0.853316327
2864,NE,Saline,0.521109272
2865,NE,Sarpy,0.60934619
2866,NE,Saunders,0.659119867
2867,NE,Scotts Bluff,0.679815389
2868,NE,Seward,0.664472801
2869,NE,Sheridan,0.820408163
2870,NE,Sherman,0.609416446
2871,NE,Sioux,0.847619048
2872,NE,Stanton,0.741517347
2873,NE,Thayer,0.705367339
2874,NE,Thomas,0.882352941
2875,NE,Thurston,0.412945309
2876,NE,Valley,0.757841328
2877,NE,Washington,0.677502223
2878,NE,Wayne,0.681333698
2879,NE,Webster,0.725433526
2880,NE,Wheeler,0.773542601
2881,NE,York,0.770733269
2883,NH,Acworth,0.393320965
2884,NH,Albany,0.389578164
2885,NH,Alexandria,0.466522678
2886,NH,Allenstown,0.452699585
2887,NH,Alstead,0.372930867
2888,NH,Alton,0.636902996
2889,NH,Amherst,0.520245072
2890,NH,Andover,0.416788321
2891,NH,Antrim,0.442567568
2892,NH,Ashland,0.458699473
2893,NH,Atkinson,0.618194349
2894,NH,Auburn,0.615289766
2895,NH,Barnstead,0.52033195
2896,NH,Barrington,0.461023143
2897,NH,Bartlett,0.423182067
2898,NH,Bath,0.5
2899,NH,Bedford,0.624023743
2900,NH,Belmont,0.498627128
2901,NH,Bennington,0.470817121
2902,NH,Benton,0.536312849
2903,NH,Berlin,0.300650446
2904,NH,Bethlehem,0.376852505
2905,NH,Boscawen,0.424847476
2906,NH,Bow,0.479804162
2907,NH,Bradford,0.467213115
2908,NH,Brentwood,0.535170712
2909,NH,Bridgewater,0.503576538
2910,NH,Bristol,0.506477483
2911,NH,Brookfield,0.578341014
2912,NH,Brookline,0.551478084
2913,NH,Campton,0.415309446
2914,NH,Canaan,0.389346513
2915,NH,Candia,0.614394853
2916,NH,Canterbury,0.404241645
2917,NH,Carroll,0.446640316
2918,NH,Center Harbor,0.567039106
2919,NH,Charlestown,0.379937861
2920,NH,Chatham,0.506912442
2921,NH,Chester,0.592619657
2922,NH,Chesterfield,0.418081689
2923,NH,Chichester,0.507772021
2924,NH,Claremont,0.385043042
2925,NH,Clarksville,0.522012579
2926,NH,Colebrook,0.511111111
2927,NH,Columbia,0.538235294
2928,NH,Concord,0.335678578
2929,NH,Conway,0.413739869
2930,NH,Cornish,0.379078695
2931,NH,Croydon,0.530751708
2932,NH,Dalton,0.487804878
2933,NH,Danbury,0.497615262
2934,NH,Danville,0.572635135
2935,NH,Deerfield,0.559322034
2936,NH,Deering,0.488394584
2937,NH,Derry,0.515798622
2938,NH,Dixville,0.5
2939,NH,Dorchester,0.497435897
2940,NH,Dover,0.381241106
2941,NH,Dublin,0.353773585
2942,NH,Dummer,0.478787879
2943,NH,Dunbarton,0.540632054
2944,NH,Durham,0.299675588
2945,NH,East Kingston,0.599084369
2946,NH,Easton,0.336898396
2947,NH,Eaton,0.421985816
2948,NH,Effingham,0.497468354
2949,NH,Ellsworth,0.365384615
2950,NH,Enfield,0.348203222
2951,NH,Epping,0.478162863
2952,NH,Epsom,0.521517997
2953,NH,Errol,0.536312849
2954,NH,Exeter,0.406524184
2955,NH,Farmington,0.475382568
2956,NH,Fitzwilliam,0.417615793
2957,NH,Francestown,0.432979749
2958,NH,Franconia,0.362680683
2959,NH,Franklin,0.426978515
2960,NH,Freedom,0.519001086
2961,NH,Fremont,0.560292326
2962,NH,Gilford,0.530329289
2963,NH,Gilmanton,0.526773455
2964,NH,Gilsum,0.444444444
2965,NH,Goffstown,0.527768721
2966,NH,Gorham,0.335897436
2967,NH,Goshen,0.463302752
2968,NH,Grafton,0.459854015
2969,NH,Grantham,0.417168675
2970,NH,Greenfield,0.450800915
2971,NH,Greenland,0.457018927
2972,NH,Greenville,0.443979058
2973,NH,Groton,0.520134228
2974,NH,Hampstead,0.609511178
2975,NH,Hampton,0.490382627
2976,NH,Hampton Falls,0.61461126
2977,NH,Hancock,0.382401316
2978,NH,Hanover,0.237649649
2979,NH,Harrisville,0.3001443
2980,NH,Harts Location,0.272727273
2981,NH,Haverhill,0.493171472
2982,NH,Hebron,0.560606061
2983,NH,Henniker,0.393986724
2984,NH,Hill,0.475088968
2985,NH,Hillsborough,0.440610243
2986,NH,Hinsdale,0.286038593
2987,NH,Holderness,0.415969582
2988,NH,Hollis,0.542356378
2989,NH,Hooksett,0.539350279
2990,NH,Hopkinton,0.390392781
2991,NH,Hudson,0.480096502
2992,NH,Jackson,0.377001456
2993,NH,Jaffrey,0.438721137
2994,NH,Jefferson,0.521812081
2995,NH,Keene,0.288653166
2996,NH,Kensington,0.549442379
2997,NH,Kingston,0.541946799
2998,NH,Laconia,0.490398067
2999,NH,Lancaster,0.454656863
3000,NH,Landaff,0.446721311
3001,NH,Langdon,0.418367347
3002,NH,Lebanon,0.298291341
3003,NH,Lee,0.356976744
3004,NH,Lempster,0.512155592
3005,NH,Lincoln,0.422835634
3006,NH,Lisbon,0.44972067
3007,NH,Litchfield,0.573763532
3008,NH,Littleton,0.445708376
3009,NH,Londonderry,0.557679077
3010,NH,Loudon,0.516366065
3011,NH,Lyman,0.459016393
3012,NH,Lyme,0.225143796
3013,NH,Lyndeborough,0.466472303
3014,NH,Madbury,0.404163053
3015,NH,Madison,0.423295455
3016,NH,Manchester,0.437200605
3017,NH,Marlborough,0.299741602
3018,NH,Marlow,0.361502347
3019,NH,Mason,0.568019093
3020,NH,Meredith,0.525283019
3021,NH,Merrimack,0.523167075
3022,NH,Middleton,0.505178366
3023,NH,Milan,0.390883978
3024,NH,Milford,0.481987736
3025,NH,Millsfield,0.727272727
3026,NH,Milton,0.499777679
3027,NH,Monroe,0.53722334
3028,NH,Mont Vernon,0.521885522
3029,NH,Moultonborough,0.597572975
3030,NH,Nashua,0.424449617
3031,NH,Nelson,0.330396476
3032,NH,New Boston,0.548325963
3033,NH,Newbury,0.502586844
3034,NH,New Castle,0.511599512
3035,NH,New Durham,0.552860697
3036,NH,Newfields,0.477543538
3037,NH,New Hampton,0.491499227
3038,NH,Newington,0.527433628
3039,NH,New Ipswich,0.662220479
3040,NH,New London,0.439225643
3041,NH,Newmarket,0.364108482
3042,NH,Newport,0.45438779
3043,NH,Newton,0.551383399
3044,NH,Northfield,0.443908852
3045,NH,North Hampton,0.510987209
3046,NH,Northumberland,0.367101304
3047,NH,Northwood,0.489300412
3048,NH,Nottingham,0.493028245
3049,NH,Orange,0.4
3050,NH,Orford,0.338526912
3051,NH,Ossipee,0.538425271
3052,NH,Pelham,0.587557927
3053,NH,Pembroke,0.446308725
3054,NH,Peterborough,0.341775457
3055,NH,Piermont,0.380614657
3056,NH,Pittsburg,0.632734531
3057,NH,Pittsfield,0.483971044
3058,NH,Plainfield,0.314521679
3059,NH,Plaistow,0.576570048
3060,NH,Plymouth,0.314552661
3061,NH,Portsmouth,0.312873106
3062,NH,Randolph,0.309236948
3063,NH,Raymond,0.527349229
3064,NH,Richmond,0.479351032
3065,NH,Rindge,0.538268507
3066,NH,Rochester,0.468840281
3067,NH,Rollinsford,0.44012945
3068,NH,Roxbury,0.269736842
3069,NH,Rumney,0.50812065
3070,NH,Rye,0.490057561
3071,NH,Salem,0.57351516
3072,NH,Salisbury,0.48375
3073,NH,Sanbornton,0.501372872
3074,NH,Sandown,0.59047619
3075,NH,Sandwich,0.397435897
3076,NH,Seabrook,0.516106443
3077,NH,Sharon,0.351351351
3078,NH,Shelburne,0.455598456
3079,NH,Somersworth,0.409870427
3080,NH,South Hampton,0.565905097
3081,NH,Springfield,0.515544041
3082,NH,Stark,0.447811448
3083,NH,Stewartstown,0.539106145
3084,NH,Stoddard,0.44873502
3085,NH,Strafford,0.489713594
3086,NH,Stratford,0.381818182
3087,NH,Stratham,0.495141617
3088,NH,Sugar Hill,0.377777778
3089,NH,Sullivan,0.392572944
3090,NH,Sunapee,0.532705649
3091,NH,Surry,0.443319838
3092,NH,Sutton,0.451907131
3093,NH,Swanzey,0.408681409
3094,NH,Tamworth,0.455006337
3095,NH,Temple,0.479118329
3096,NH,Thornton,0.443396226
3097,NH,Tilton,0.454206603
3098,NH,Troy,0.416330645
3099,NH,Tuftonboro,0.589928058
3100,NH,Unity,0.452141058
3101,NH,Wakefield,0.565404139
3102,NH,Walpole,0.376364499
3103,NH,Warner,0.418829209
3104,NH,Warren,0.461883408
3105,NH,Washington,0.516447368
3106,NH,Waterville,0.433884298
3107,NH,Weare,0.5437382
3108,NH,Webster,0.436235708
3109,NH,Wentworth,0.530612245
3110,NH,Wentworth's Location,0.565217391
3111,NH,Westmoreland,0.375
3112,NH,Whitefield,0.423383525
3113,NH,Wilmot,0.418793503
3114,NH,Wilton,0.463492063
3115,NH,Winchester,0.351081531
3116,NH,Windham,0.631986451
3117,NH,Windsor,0.594594595
3118,NH,Wolfeboro,0.55983205
3119,NH,Woodstock,0.395109395
3121,NJ,Atlantic,0.409335482
3122,NJ,Bergen,0.441070612
3123,NJ,Burlington,0.401453372
3124,NJ,Camden,0.311656931
3125,NJ,Cape May,0.539508499
3126,NJ,Cumberland,0.379345893
3127,NJ,Essex,0.218706615
3128,NJ,Gloucester,0.441086188
3129,NJ,Hudson,0.216247218
3130,NJ,Hunterdon,0.588640741
3131,NJ,Mercer,0.310324743
3132,NJ,Middlesex,0.359258428
3133,NJ,Monmouth,0.521954466
3134,NJ,Morris,0.553127118
3135,NJ,Ocean,0.583720813
3136,NJ,Passaic,0.359481015
3137,NJ,Salem,0.48818519
3138,NJ,Somerset,0.468080218
3139,NJ,Sussex,0.603121354
3140,NJ,Union,0.328421125
3141,NJ,Warren,0.570165312
3143,NM,Bernalillo,0.393452152
3144,NM,Catron,0.701904762
3145,NM,Chaves,0.647429017
3146,NM,Cibola,0.363747854
3147,NM,Colfax,0.468622795
3148,NM,Curry,0.680297398
3149,NM,DeBaca,0.651111111
3150,NM,Dona Ana,0.410701242
3151,NM,Eddy,0.65360771
3152,NM,Grant,0.414783427
3153,NM,Guadalupe,0.261880688
3154,NM,Harding,0.543333333
3155,NM,Hidalgo,0.463970969
3156,NM,Lea,0.737022382
3157,NM,Lincoln,0.645021175
3158,NM,Los Alamos,0.450159564
3159,NM,Luna,0.489025696
3160,NM,McKinley,0.254304884
3161,NM,Mora,0.226958525
3162,NM,Otero,0.622053658
3163,NM,Quay,0.593614719
3164,NM,Rio Arriba,0.221339983
3165,NM,Roosevelt,0.677760968
3166,NM,Sandoval,0.452090478
3167,NM,San Juan,0.625712049
3168,NM,San Miguel,0.20029856
3169,NM,Santa Fe,0.223958949
3170,NM,Sierra,0.574005097
3171,NM,Socorro,0.380697051
3172,NM,Taos,0.17843034
3173,NM,Torrance,0.552227102
3174,NM,Union,0.702224758
3175,NM,Valencia,0.462545665
3177,NV,Carson City,0.531520714
3178,NV,Churchill,0.687871408
3179,NV,Clark,0.418722461
3180,NV,Douglas,0.624241959
3181,NV,Elko,0.751564064
3182,NV,Esmeralda,0.728735632
3183,NV,Eureka,0.820544554
3184,NV,Humboldt,0.663300836
3185,NV,Lander,0.729792148
3186,NV,Lincoln,0.785780669
3187,NV,Lyon,0.629862567
3188,NV,Mineral,0.530712531
3189,NV,Nye,0.603013355
3190,NV,Pershing,0.619426752
3191,NV,Storey,0.570872947
3192,NV,Washoe,0.471605044
3193,NV,White Pine,0.702213823
3195,NY,Albany,0.334809728
3196,NY,Allegany,0.615922056
3197,NY,Bronx,0.083228127
3198,NY,Brooklyn,0.175766745
3199,NY,Broome,0.463531976
3200,NY,Cattaraugus,0.558026659
3201,NY,Cayuga,0.435507997
3202,NY,Chautauqua,0.532580419
3203,NY,Chemung,0.506769644
3204,NY,Chenango,0.505975644
3205,NY,Clinton,0.363985229
3206,NY,Columbia,0.430406029
3207,NY,Cortland,0.445587072
3208,NY,Delaware,0.5370655
3209,NY,Dutchess,0.458376408
3210,NY,Erie,0.412962125
3211,NY,Essex,0.416960904
3212,NY,Franklin,0.361009837
3213,NY,Fulton,0.543847007
3214,NY,Genesee,0.593656571
3215,NY,Greene,0.543996058
3216,NY,Hamilton,0.622222222
3217,NY,Herkimer,0.531945041
3218,NY,Jefferson,0.50790927
3219,NY,Lewis,0.536124881
3220,NY,Livingston,0.536860928
3221,NY,Madison,0.487570075
3222,NY,Manhattan,0.145680072
3223,NY,Monroe,0.403881201
3224,NY,Montgomery,0.513703527
3225,NY,Nassau,0.461959447
3226,NY,Niagara,0.488358317
3227,NY,Oneida,0.517711273
3228,NY,Onondaga,0.385656851
3229,NY,Ontario,0.498323668
3230,NY,Orange,0.467331831
3231,NY,Orleans,0.58708927
3232,NY,Oswego,0.449833467
3233,NY,Otsego,0.479852311
3234,NY,Putnam,0.548785559
3235,NY,Queens,0.203247053
3236,NY,Rensselaer,0.430114318
3237,NY,Rockland,0.462323144
3238,NY,Saint Lawrence,0.408958646
3239,NY,Saratoga,0.480287584
3240,NY,Schenectady,0.412788942
3241,NY,Schoharie,0.573474002
3242,NY,Schuyler,0.528135048
3243,NY,Seneca,0.444929206
3244,NY,Staten Island,0.49097078
3245,NY,Steuben,0.572786674
3246,NY,Suffolk,0.479694
3247,NY,Sullivan,0.440249585
3248,NY,Tioga,0.564549232
3249,NY,Tompkins,0.284773203
3250,NY,Ulster,0.378707077
3251,NY,Warren,0.479443173
3252,NY,Washington,0.482246155
3253,NY,Wayne,0.536671843
3254,NY,Westchester,0.381788425
3255,NY,Wyoming,0.638608011
3256,NY,Yates,0.506104065
3258,OH,Adams,0.620283675
3259,OH,Allen,0.619957811
3260,OH,Ashland,0.639007807
3261,OH,Ashtabula,0.42818506
3262,OH,Athens,0.310891544
3263,OH,Auglaize,0.735703652
3264,OH,Belmont,0.531739863
3265,OH,Brown,0.615721446
3266,OH,Butler,0.623253262
3267,OH,Carroll,0.553567297
3268,OH,Champaign,0.592126299
3269,OH,Clark,0.500772499
3270,OH,Clermont,0.669511307
3271,OH,Clinton,0.665231188
3272,OH,Columbiana,0.549669462
3273,OH,Coshocton,0.534361941
3274,OH,Crawford,0.602386411
3275,OH,Cuyahoga,0.301670286
3276,OH,Darke,0.715322288
3277,OH,Defiance,0.559907574
3278,OH,Delaware,0.612270321
3279,OH,Erie,0.435288276
3280,OH,Fairfield,0.572696528
3281,OH,Fayette,0.604664232
3282,OH,Franklin,0.383831317
3283,OH,Fulton,0.555041673
3284,OH,Gallia,0.620096497
3285,OH,Geauga,0.600578554
3286,OH,Greene,0.600468702
3287,OH,Guernsey,0.537157837
3288,OH,Hamilton,0.468619278
3289,OH,Hancock,0.631854608
3290,OH,Hardin,0.604017453
3291,OH,Harrison,0.562366052
3292,OH,Henry,0.581976035
3293,OH,Highland,0.642852981
3294,OH,Hocking,0.494293522
3295,OH,Holmes,0.754117129
3296,OH,Huron,0.532499896
3297,OH,Jackson,0.592366058
3298,OH,Jefferson,0.517493117
3299,OH,Knox,0.610942139
3300,OH,Lake,0.50015753
3301,OH,Lawrence,0.569103437
3302,OH,Licking,0.563191816
3303,OH,Logan,0.648794741
3304,OH,Lorain,0.419419116
3305,OH,Lucas,0.339058999
3306,OH,Madison,0.592517401
3307,OH,Mahoning,0.354696311
3308,OH,Marion,0.527295426
3309,OH,Medina,0.556719828
3310,OH,Meigs,0.579416775
3311,OH,Mercer,0.765890081
3312,OH,Miami,0.669238878
3313,OH,Monroe,0.524988877
3314,OH,Montgomery,0.476618974
3315,OH,Morgan,0.519033433
3316,OH,Morrow,0.611016252
3317,OH,Muskingum,0.523613506
3318,OH,Noble,0.607819288
3319,OH,Ottawa,0.47059628
3320,OH,Paulding,0.588868941
3321,OH,Perry,0.511006611
3322,OH,Pickaway,0.584950732
3323,OH,Pike,0.492744592
3324,OH,Portage,0.465560794
3325,OH,Preble,0.672919109
3326,OH,Putnam,0.748262165
3327,OH,Richland,0.590788862
3328,OH,Ross,0.503504713
3329,OH,Sandusky,0.478540011
3330,OH,Scioto,0.50038304
3331,OH,Seneca,0.52876223
